project_id,Type,Unit,StartPrice,HighPrice,PricePerArea,Province,project_status,BuiltDate
9381,คอนโดมิเนียม,325,4690000,,,กรุงเทพมหานคร,A,2018-01-19T10:32:35.990Z
3319,บ้านเดี่ยว,,4690000,,,เชียงใหม่,A,2012-04-11T16:45:10.387Z
4384,บ้านเดี่ยว,309,4690000,,,เชียงใหม่,A,2013-11-14T15:36:17.767Z
6741,โฮมออฟฟิศ,134,4690000,,,นครราชสีมา,A,2016-09-23T11:13:55.143Z
3237,บ้านเดี่ยว,,4690000,,,นนทบุรี,U,2012-03-01T17:25:04.230Z
9156,ทาวน์โฮม,234,4690000,,,นนทบุรี,A,2017-11-06T11:54:20.420Z
8183,บ้านเดี่ยว,139,4690000,,,ปทุมธานี,A,2017-01-09T10:24:55.593Z
9113,บ้านเดี่ยว,,4690000,,,ราชบุรี,A,2017-10-20T16:47:04.923Z
4210,บ้านเดี่ยว,266,4690000,,,สมุทรปราการ,A,2013-10-08T15:08:14.970Z
8229,บ้านเดี่ยว,,4690000,,,สมุทรปราการ,A,2017-01-25T14:14:58.173Z
1125,บ้านเดี่ยว,,4700000,7650000,,กรุงเทพมหานคร,A,2011-01-14T11:35:18.850Z
1178,บ้านแฝด,,4700000,6500000,,กรุงเทพมหานคร,A,2010-12-07T16:31:55.280Z
1113,บ้านเดี่ยว,,4700000,8000000,,กรุงเทพมหานคร,A,2010-12-07T16:07:53.063Z
2881,คอนโดมิเนียม,48,4700000,9310000,94000,กรุงเทพมหานคร,A,2011-05-18T18:28:25.373Z
2729,ทาวน์โฮม,74,4700000,,,กรุงเทพมหานคร,A,2011-05-16T17:08:59.577Z
3331,บ้านเดี่ยว,49,4700000,6900000,,กรุงเทพมหานคร,U,2012-04-24T14:23:25.910Z
5029,คอนโดมิเนียม,79,4700000,,130555.56,กรุงเทพมหานคร,A,2014-07-28T15:24:08.553Z
4701,บ้านเดี่ยว,164,4700000,,,กรุงเทพมหานคร,A,2014-01-31T14:17:16.830Z
5177,คอนโดมิเนียม,123,4700000,,130628.13,กรุงเทพมหานคร,A,2014-11-18T13:58:00.157Z
5973,บ้านเดี่ยว,,4700000,,,ชลบุรี,A,2015-11-10T15:08:32.067Z
6974,บ้านเดี่ยว,323,4700000,5040000,,ชลบุรี,A,2016-10-05T09:02:05.640Z
7706,ทาวน์โฮม,43,4700000,,,เชียงใหม่,A,2016-11-03T09:07:18.533Z
9329,บ้านเดี่ยว,,4700000,5100000,,เชียงใหม่,A,2017-12-28T13:17:22.417Z
6735,บ้านเดี่ยว,,4700000,,,นครราชสีมา,U,2016-09-23T09:24:15.703Z
5684,บ้านเดี่ยว,,4700000,,,ปทุมธานี,A,2015-09-14T11:32:40.773Z
8469,บ้านเดี่ยว,,4700000,,,มหาสารคาม,A,2017-03-24T13:33:56.053Z
232,บ้านเดี่ยว,,4706000,,,สมุทรปราการ,A,2011-01-14T11:36:44.037Z
9351,คอนโดมิเนียม,416,4725000,9298800,68597.56,ภูเก็ต,A,2018-01-10T16:08:21.913Z
7088,โฮมออฟฟิศ,3,4750000,11800000,,ชลบุรี,A,2016-10-10T08:55:35.387Z
5744,บ้านเดี่ยว,67,4750000,8500000,,ปทุมธานี,U,2015-10-07T13:15:41.923Z
6117,,,4759000,4759000,,นนทบุรี,U,2015-11-30T17:05:21.307Z
5099,บ้านแฝด,,4760000,7090000,,กรุงเทพมหานคร,A,2014-10-03T15:07:34.623Z
3636,ทาวน์โฮม,,4790000,,,กรุงเทพมหานคร,U,2012-12-20T14:03:23.847Z
1584,ทาวน์โฮม,67,4790000,10000000,,กรุงเทพมหานคร,U,2010-11-29T14:21:28.517Z
3994,คอนโดมิเนียม,516,4790000,,191600,กรุงเทพมหานคร,A,2013-07-19T16:52:13.507Z
4198,ทาวน์โฮม,222,4790000,,,กรุงเทพมหานคร,A,2013-10-07T09:28:43.817Z
6505,บ้านเดี่ยว,257,4790000,,,กรุงเทพมหานคร,A,2016-07-08T15:40:02.870Z
9129,บ้านแฝด,126,4790000,,,กรุงเทพมหานคร,A,2017-10-27T10:52:40.450Z
7440,บ้านเดี่ยว,96,4790000,4940000,,กรุงเทพมหานคร,A,2016-10-21T13:12:42.783Z
5998,บ้านเดี่ยว,124,4790000,10000000,,ขอนแก่น,A,2015-11-13T13:48:47.367Z
5140,บ้านเดี่ยว,87,4790000,,,ชลบุรี,A,2014-10-30T11:18:14.293Z
5682,ทาวน์โฮม,131,4790000,7900000,,นนทบุรี,A,2015-09-11T13:23:48.370Z
9390,บ้านเดี่ยว,,4790000,,,นนทบุรี,A,2018-01-22T11:05:00.040Z
9492,โฮมออฟฟิศ,,4790000,,,นนทบุรี,A,2018-02-20T14:08:39.317Z
115,บ้านเดี่ยว,606,4790000,6000000,,สมุทรปราการ,A,2010-10-02T00:00:00.000Z
3124,คอนโดมิเนียม,281,4800000,,150000,กรุงเทพมหานคร,A,2012-02-24T14:46:04.647Z
3480,คอนโดมิเนียม,76,4800000,,,กรุงเทพมหานคร,U,2012-07-24T16:58:02.377Z
9614,คอนโดมิเนียม,301,4800000,,,กรุงเทพมหานคร,U,2018-03-16T13:14:52.130Z
7398,คอนโดมิเนียม,320,4800000,,114285.71,ชลบุรี,A,2016-10-20T11:50:31.363Z
6422,บ้านเดี่ยว,236,4800000,,,ปทุมธานี,A,2016-05-10T16:01:53.017Z
8651,บ้านเดี่ยว,56,4800000,11800000,,ปทุมธานี,A,2017-05-25T09:39:28.677Z
2066,คอนโดมิเนียม,210,4800000,,2400000,ประจวบคีรีขันธ์,U,2010-12-03T16:15:06.970Z
3516,บ้านแฝด,283,4800000,,,สมุทรปราการ,A,2012-08-29T16:15:17.223Z
8282,บ้านเดี่ยว,110,4800000,5400000,,สมุทรสาคร,A,2017-01-31T11:17:07.677Z
6689,บ้านเดี่ยว,54,4830000,,,นครราชสีมา,A,2016-09-21T15:50:41.220Z
2012,บ้านเดี่ยว,,4850000,8000000,,กรุงเทพมหานคร,U,2011-04-27T10:02:16.780Z
2796,บ้านเดี่ยว,,4850000,,,กรุงเทพมหานคร,U,2011-05-16T17:08:59.577Z
3847,บ้านเดี่ยว,54,4850000,,,กรุงเทพมหานคร,U,2013-06-11T16:39:05.853Z
6102,,70,4850000,,,กรุงเทพมหานคร,A,2015-11-26T16:53:49.820Z
3039,บ้านเดี่ยว,,4890000,7000000,,กรุงเทพมหานคร,U,2011-09-13T17:34:57.237Z
2974,ทาวน์โฮม,97,4890000,,,กรุงเทพมหานคร,U,2011-06-23T15:27:20.497Z
3873,คอนโดมิเนียม,272,4890000,,151065.8,กรุงเทพมหานคร,A,2013-06-24T14:24:42.737Z
8914,คอนโดมิเนียม,366,4890000,,175268.82,กรุงเทพมหานคร,A,2017-08-28T11:16:54.880Z
4819,โฮมออฟฟิศ,,4890000,,,เชียงใหม่,A,2014-03-10T16:53:46.207Z
7665,โฮมออฟฟิศ,46,4890000,,,เชียงใหม่,A,2016-11-02T09:58:07.387Z
6774,บ้านเดี่ยว,36,4890000,,,นครราชสีมา,A,2016-09-26T14:06:17.870Z
5681,บ้านแฝด,91,4890000,,,นนทบุรี,A,2015-09-11T11:38:14.010Z
8680,ทาวน์โฮม,162,4890000,,,นนทบุรี,A,2017-06-07T16:49:31.390Z
9408,บ้านเดี่ยว,,4890000,,,พิษณุโลก,A,2018-01-25T11:35:59.840Z
8742,บ้านแฝด,115,4890000,,,สมุทรปราการ,A,2017-06-30T15:41:23.533Z
618,บ้านเดี่ยว,,4900000,12000000,,กรุงเทพมหานคร,A,2010-12-07T16:30:22.017Z
2601,คอนโดมิเนียม,,4900000,10500000,,กรุงเทพมหานคร,U,2011-05-12T11:29:43.107Z
2624,บ้านเดี่ยว,33,4900000,6800000,,กรุงเทพมหานคร,U,2011-05-16T14:24:40.677Z
3366,คอนโดมิเนียม,344,4900000,,4900000,กรุงเทพมหานคร,U,2012-05-29T14:58:38.967Z
4330,บ้านเดี่ยว,28,4900000,,,กรุงเทพมหานคร,A,2013-10-29T17:08:07.790Z
3974,คอนโดมิเนียม,185,4900000,,,กรุงเทพมหานคร,A,2013-07-18T09:58:15.283Z
5368,บ้านแฝด,266,4900000,,,กรุงเทพมหานคร,A,2015-02-21T11:07:18.240Z
6530,คอนโดมิเนียม,1344,4900000,,204166.67,กรุงเทพมหานคร,A,2016-07-29T16:42:52.867Z
8120,บ้านเดี่ยว,297,4900000,7900000,,กรุงเทพมหานคร,A,2016-11-29T13:35:19.330Z
8280,ทาวน์โฮม,,4900000,,,กรุงเทพมหานคร,A,2017-01-31T10:12:30.550Z
8299,คอนโดมิเนียม,910,4900000,,140000,กรุงเทพมหานคร,A,2017-02-02T11:52:00.657Z
8374,คอนโดมิเนียม,1615,4900000,,188461.54,กรุงเทพมหานคร,A,2017-02-27T10:11:05.360Z
8180,คอนโดมิเนียม,156,4900000,,,กรุงเทพมหานคร,A,2017-01-05T15:05:28.710Z
8289,บ้านเดี่ยว,28,4900000,,,กรุงเทพมหานคร,U,2017-02-01T08:59:01.967Z
9539,คอนโดมิเนียม,63,4900000,,,กรุงเทพมหานคร,U,2018-02-28T10:13:53.290Z
6636,บ้านเดี่ยว,206,4900000,12900000,,ขอนแก่น,A,2016-09-19T17:11:07.773Z
7108,คอนโดมิเนียม,28,4900000,,,ชลบุรี,A,2016-10-10T13:57:19.560Z
4816,โฮมออฟฟิศ,7,4900000,6300000,,เชียงใหม่,A,2014-03-10T14:41:24.687Z
7652,บ้านเดี่ยว,,4900000,,,เชียงใหม่,U,2016-11-01T15:23:07.260Z
9280,บ้านเดี่ยว,40,4900000,15850000,,เชียงใหม่,A,2017-12-11T15:45:02.613Z
9097,บ้านเดี่ยว,,4900000,,,นครปฐม,A,2017-10-12T13:38:21.117Z
3080,บ้านเดี่ยว,94,4900000,,,นนทบุรี,A,2011-11-17T20:54:51.977Z
4491,บ้านเดี่ยว,145,4900000,,,ปทุมธานี,A,2013-12-18T14:10:02.343Z
6122,ทาวน์โฮม,35,4900000,,,เพชรบุรี,A,2015-12-01T15:05:18.143Z
7517,บ้านแฝด,,4900000,,,ภูเก็ต,A,2016-10-26T13:06:37.657Z
9017,บ้านแฝด,,4900000,,,ภูเก็ต,A,2017-09-21T10:24:35.217Z
6150,บ้านเดี่ยว,29,4900000,,,สงขลา,A,2015-12-11T09:08:42.607Z
7630,บ้านเดี่ยว,190,4900000,,,สงขลา,U,2016-11-01T09:47:20.413Z
3839,ทาวน์โฮม,99,4900000,5800000,,สมุทรปราการ,A,2013-06-07T16:23:59.020Z
7761,บ้านแฝด,51,4920000,,,เชียงใหม่,A,2016-11-04T10:54:36.760Z
4490,บ้านเดี่ยว,128,4930000,,,ภูเก็ต,A,2013-12-17T17:31:40.550Z
4350,บ้านเดี่ยว,158,4940000,,,ปทุมธานี,A,2013-11-04T15:22:32.620Z
9579,คอนโดมิเนียม,,4940000,,,ภูเก็ต,A,2018-03-06T13:20:38.580Z
8818,ทาวน์โฮม,32,4950000,,,นครราชสีมา,A,2017-07-31T08:47:02.263Z
8803,บ้านเดี่ยว,22,4950000,,,สงขลา,A,2017-07-26T10:32:57.383Z
8711,บ้านเดี่ยว,,4970000,,,กรุงเทพมหานคร,A,2017-06-16T13:26:14.630Z
2984,คอนโดมิเนียม,115,4970000,,99799.2,นครราชสีมา,A,2011-07-08T13:57:35.910Z
1690,ทาวน์โฮม,,4980000,5980000,,กรุงเทพมหานคร,U,2010-07-07T00:00:00.000Z
2525,ทาวน์โฮม,,4980000,,,กรุงเทพมหานคร,U,2011-05-12T10:38:27.590Z
235,บ้านเดี่ยว,163,4984000,,,กรุงเทพมหานคร,A,2011-01-14T11:45:25.647Z
2034,บ้านเดี่ยว,131,4990000,8.3,,กรุงเทพมหานคร,U,2011-03-07T13:50:39.457Z
2552,คอนโดมิเนียม,,4990000,,,กรุงเทพมหานคร,U,2011-05-12T11:29:43.107Z
2909,คอนโดมิเนียม,178,4990000,,,กรุงเทพมหานคร,U,2011-05-18T18:28:25.373Z
2529,โฮมออฟฟิศ,198,4990000,,,กรุงเทพมหานคร,U,2011-05-12T10:38:27.590Z
3261,ทาวน์โฮม,,4990000,,,กรุงเทพมหานคร,U,2012-03-08T16:51:23.260Z
3257,คอนโดมิเนียม,1002,4990000,19000000,106170.21,กรุงเทพมหานคร,A,2012-03-06T17:34:58.497Z
3518,คอนโดมิเนียม,64,4990000,,181454.55,กรุงเทพมหานคร,A,2012-08-30T11:35:51.993Z
3457,ทาวน์โฮม,114,4990000,,,กรุงเทพมหานคร,U,2012-07-10T16:48:47.323Z
3618,ทาวน์โฮม,159,4990000,11000000,,กรุงเทพมหานคร,U,2012-12-12T09:15:33.213Z
3688,คอนโดมิเนียม,132,4990000,,144805.57,กรุงเทพมหานคร,A,2013-02-20T14:20:55.150Z
3689,คอนโดมิเนียม,91,4990000,,,กรุงเทพมหานคร,A,2013-02-21T12:58:46.583Z
3987,คอนโดมิเนียม,37,4990000,,,กรุงเทพมหานคร,U,2013-07-19T14:37:44.593Z
4160,บ้านเดี่ยว,209,4990000,9000000,,กรุงเทพมหานคร,A,2013-09-11T16:33:25.097Z
4340,ทาวน์โฮม,136,4990000,,,กรุงเทพมหานคร,A,2013-11-01T09:41:29.550Z
4502,ทาวน์โฮม,131,4990000,,,กรุงเทพมหานคร,U,2013-12-19T16:52:33.430Z
4512,ทาวน์โฮม,214,4990000,,,กรุงเทพมหานคร,A,2013-12-25T14:28:02.497Z
5380,ทาวน์โฮม,,4990000,,,กรุงเทพมหานคร,A,2015-02-26T17:50:14.763Z
5592,ทาวน์โฮม,48,4990000,,,กรุงเทพมหานคร,A,2015-07-07T16:05:31.260Z
5918,ทาวน์โฮม,146,4990000,,,กรุงเทพมหานคร,A,2015-11-02T17:08:51.230Z
6423,ทาวน์โฮม,70,4990000,5600000,,กรุงเทพมหานคร,A,2016-05-11T11:38:56.680Z
6550,คอนโดมิเนียม,508,4990000,,207916.67,กรุงเทพมหานคร,A,2016-08-25T10:16:05.213Z
8083,บ้านแฝด,178,4990000,,,กรุงเทพมหานคร,A,2016-11-28T10:57:21.567Z
8240,ทาวน์โฮม,54,4990000,8000000,,กรุงเทพมหานคร,A,2017-01-26T09:50:36.923Z
7995,บ้านเดี่ยว,181,4990000,,,กรุงเทพมหานคร,A,2016-11-22T10:57:48.920Z
8008,ทาวน์โฮม,35,4990000,,,กรุงเทพมหานคร,A,2016-11-22T14:45:40.773Z
8053,ทาวน์โฮม,180,4990000,,,กรุงเทพมหานคร,A,2016-11-25T08:47:02.817Z
8301,บ้านแฝด,98,4990000,,,กรุงเทพมหานคร,A,2017-02-02T14:35:48.560Z
9092,โฮมออฟฟิศ,,4990000,,,กรุงเทพมหานคร,A,2017-10-11T11:53:29.000Z
9483,บ้านเดี่ยว,49,4990000,,,กรุงเทพมหานคร,A,2018-02-19T14:36:39.613Z
6260,ทาวน์โฮม,146,4990000,,,กรุงเทพมหานคร,U,2016-01-07T14:12:18.240Z
7667,โฮมออฟฟิศ,30,4990000,10000000,,เชียงใหม่,A,2016-11-02T10:01:55.080Z
7679,บ้านเดี่ยว,,4990000,,,เชียงใหม่,A,2016-11-02T11:40:58.470Z
7814,ทาวน์โฮม,,4990000,,,เชียงใหม่,A,2016-11-07T15:49:06.063Z
1128,บ้านเดี่ยว,,4990000,,,นนทบุรี,U,2011-01-17T10:29:15.113Z
4528,ทาวน์โฮม,255,4990000,7890000,,นนทบุรี,A,2014-01-07T17:29:00.557Z
4868,ทาวน์โฮม,125,4990000,,,นนทบุรี,U,2014-03-24T16:02:51.693Z
8311,บ้านเดี่ยว,240,4990000,,,นนทบุรี,A,2017-02-03T13:24:55.270Z
8330,บ้านเดี่ยว,271,4990000,,,นนทบุรี,A,2017-02-07T09:43:11.777Z
8731,บ้านเดี่ยว,,4990000,,,นนทบุรี,A,2017-06-28T09:32:47.007Z
9063,บ้านเดี่ยว,,4990000,,,นนทบุรี,A,2017-10-02T10:30:36.493Z
4059,,99,4990000,,,ปทุมธานี,U,2013-08-02T11:58:50.107Z
4472,บ้านเดี่ยว,,4990000,8000000,,ปทุมธานี,A,2013-12-11T13:56:03.733Z
8343,บ้านเดี่ยว,275,4990000,,,ปทุมธานี,A,2017-02-09T09:12:03.187Z
8346,บ้านเดี่ยว,321,4990000,13000000,,ปทุมธานี,A,2017-02-09T10:12:22.470Z
9031,บ้านเดี่ยว,269,4990000,8000000,,ปทุมธานี,A,2017-09-22T15:05:35.670Z
9269,บ้านเดี่ยว,,4990000,8000000,,ปทุมธานี,A,2017-12-08T09:31:48.067Z
6567,บ้านแฝด,81,4990000,9000000,,ปทุมธานี,A,2016-09-01T10:35:34.903Z
3096,บ้านเดี่ยว,184,4990000,,,ระยอง,A,2012-01-04T16:20:01.437Z
3234,ทาวน์โฮม,,4990000,,,สมุทรปราการ,U,2012-03-01T16:15:04.323Z
3692,บ้านเดี่ยว,493,4990000,,,สมุทรปราการ,U,2013-02-27T16:15:50.057Z
4503,ทาวน์โฮม,,4990000,,,สมุทรปราการ,U,2013-12-19T17:04:04.740Z
8321,ทาวน์โฮม,256,4990000,,,สมุทรปราการ,A,2017-02-06T08:44:56.140Z
9259,ทาวน์โฮม,204,4990000,9290000,,สมุทรปราการ,A,2017-12-01T11:26:08.463Z
7521,โฮมออฟฟิศ,,4990000,,,สมุทรสาคร,A,2016-10-26T14:28:01.840Z
1543,คอนโดมิเนียม,286,5000000,,,กรุงเทพมหานคร,U,2010-07-05T00:00:00.000Z
459,บ้านเดี่ยว,,5000000,,,กรุงเทพมหานคร,U,2011-01-17T10:25:14.460Z
2109,บ้านเดี่ยว,,5000000,7000000,,กรุงเทพมหานคร,U,2011-04-19T11:28:54.260Z
2089,บ้านเดี่ยว,,5000000,,,กรุงเทพมหานคร,U,2011-01-17T10:27:12.287Z
2613,บ้านเดี่ยว,360,5000000,10000000,,กรุงเทพมหานคร,A,2011-05-12T14:20:06.873Z
2153,คอนโดมิเนียม,37,5000000,14000000,,กรุงเทพมหานคร,U,2010-11-04T10:28:00.000Z
2952,บ้านเดี่ยว,202,5000000,8000000,,กรุงเทพมหานคร,A,2011-06-09T15:22:54.070Z
3012,ทาวน์โฮม,,5000000,8000000,,กรุงเทพมหานคร,U,2011-08-16T17:57:57.877Z
3196,บ้านเดี่ยว,,5000000,,,กรุงเทพมหานคร,U,2012-02-28T13:57:07.740Z
3560,บ้านแฝด,,5000000,,,กรุงเทพมหานคร,A,2012-10-03T15:18:31.107Z
3655,บ้านเดี่ยว,264,5000000,8000000,,กรุงเทพมหานคร,U,2013-01-16T15:20:34.643Z
3730,บ้านเดี่ยว,177,5000000,,,กรุงเทพมหานคร,U,2013-03-22T17:08:57.877Z
3746,บ้านเดี่ยว,104,5000000,,,กรุงเทพมหานคร,A,2013-03-29T13:49:52.780Z
4057,ทาวน์โฮม,73,5000000,,,กรุงเทพมหานคร,A,2013-08-02T11:14:17.130Z
3980,คอนโดมิเนียม,197,5000000,9940000,,กรุงเทพมหานคร,U,2013-07-18T16:51:03.780Z
3777,ทาวน์โฮม,,5000000,,,กรุงเทพมหานคร,A,2013-04-18T14:07:55.793Z
4148,บ้านเดี่ยว,,5000000,,,กรุงเทพมหานคร,A,2013-09-05T10:32:34.260Z
5106,บ้านเดี่ยว,199,5000000,10000000,,กรุงเทพมหานคร,A,2014-10-07T13:56:41.530Z
3024,,129,5000000,30000000,,กรุงเทพมหานคร,U,2011-09-01T14:52:58.283Z
5444,ทาวน์โฮม,,5000000,,,กรุงเทพมหานคร,A,2015-04-03T10:08:03.220Z
5530,คอนโดมิเนียม,277,5000000,19000000,102040.82,กรุงเทพมหานคร,A,2015-05-28T11:35:43.343Z
6484,บ้านเดี่ยว,342,5000000,10000000,,กรุงเทพมหานคร,A,2016-06-28T11:07:22.077Z
6473,คอนโดมิเนียม,339,5000000,,199521.15,กรุงเทพมหานคร,A,2016-06-16T11:31:45.740Z
7494,บ้านเดี่ยว,107,5000000,15000000,,กรุงเทพมหานคร,A,2016-10-25T14:56:58.190Z
8060,คอนโดมิเนียม,131,5000000,,148809.52,กรุงเทพมหานคร,A,2016-11-25T11:37:19.307Z
8751,คอนโดมิเนียม,54,5000000,,157035.18,กรุงเทพมหานคร,A,2017-07-04T14:04:27.320Z
8650,บ้านเดี่ยว,304,5000000,16000000,,กรุงเทพมหานคร,A,2017-05-24T16:34:14.560Z
9032,บ้านเดี่ยว,266,5000000,8000000,,กรุงเทพมหานคร,A,2017-09-22T15:12:48.960Z
7903,บ้านเดี่ยว,217,5000000,,,กรุงเทพมหานคร,A,2016-11-16T11:01:19.530Z
9607,บ้านเดี่ยว,323,5000000,,,กรุงเทพมหานคร,A,2018-03-14T14:01:40.373Z
8172,โฮมออฟฟิศ,8,5000000,,,กรุงเทพมหานคร,A,2016-12-19T13:38:18.420Z
4335,บ้านเดี่ยว,340,5000000,,,ขอนแก่น,A,2013-10-30T14:37:00.040Z
8152,บ้านเดี่ยว,147,5000000,,,ขอนแก่น,A,2016-12-09T11:20:05.897Z
4585,คอนโดมิเนียม,367,5000000,,161290.32,ชลบุรี,A,2014-01-20T14:46:17.823Z
5541,คอนโดมิเนียม,498,5000000,,,ชลบุรี,U,2015-06-04T14:06:33.383Z
6542,บ้านเดี่ยว,147,5000000,7000000,,ชลบุรี,A,2016-08-16T16:17:22.797Z
6955,คอนโดมิเนียม,310,5000000,17100000,,ชลบุรี,A,2016-10-04T14:18:05.583Z
4544,,,5000000,,,เชียงใหม่,A,2014-01-15T09:28:17.683Z
2622,บ้านเดี่ยว,173,5000000,,,นครปฐม,U,2011-05-30T10:53:24.520Z
8084,บ้านเดี่ยว,259,5000000,8000000,,นครปฐม,A,2016-11-28T11:29:55.160Z
6579,บ้านเดี่ยว,160,5000000,30000000,,นครราชสีมา,A,2016-09-07T14:55:01.747Z
2198,บ้านเดี่ยว,,5000000,8000000,,นนทบุรี,U,2010-11-30T17:11:00.470Z
5234,ทาวน์โฮม,135,5000000,,,นนทบุรี,A,2014-12-08T10:19:15.600Z
8309,บ้านเดี่ยว,133,5000000,,,นนทบุรี,A,2017-02-03T11:13:17.503Z
9459,โฮมออฟฟิศ,29,5000000,9000000,,นนทบุรี,A,2018-02-13T11:16:00.987Z
4858,บ้านเดี่ยว,60,5000000,,,ปทุมธานี,A,2014-03-18T16:19:16.913Z
8814,โฮมออฟฟิศ,,5000000,,,ปทุมธานี,A,2017-07-27T13:47:10.310Z
3829,คอนโดมิเนียม,294,5000000,53000000,111111.11,ประจวบคีรีขันธ์,A,2013-06-04T16:01:50.127Z
6354,บ้านเดี่ยว,,5000000,,,ภูเก็ต,A,2016-03-29T12:18:54.140Z
9012,โฮมออฟฟิศ,,5000000,7000000,,ภูเก็ต,A,2017-09-20T15:40:57.383Z
9009,บ้านเดี่ยว,63,5000000,15000000,,ภูเก็ต,A,2017-09-20T11:47:44.387Z
9010,บ้านเดี่ยว,,5000000,13000000,,ภูเก็ต,A,2017-09-20T14:16:44.180Z
9300,คอนโดมิเนียม,60,5000000,130000000,,ภูเก็ต,A,2017-12-19T09:23:17.887Z
219,บ้านเดี่ยว,,5000000,,,สมุทรปราการ,A,2010-11-10T00:00:00.000Z
2184,บ้านเดี่ยว,,5000000,10000000,,สมุทรปราการ,U,2010-11-25T11:48:58.157Z
2498,บ้านเดี่ยว,,5000000,,,สมุทรปราการ,U,2011-05-12T10:38:27.590Z
3578,บ้านเดี่ยว,156,5000000,16000000,,สมุทรปราการ,A,2012-10-16T10:57:25.510Z
4878,บ้านเดี่ยว,,5000000,,,สมุทรปราการ,U,2014-03-27T16:12:00.620Z
8812,บ้านเดี่ยว,149,5000000,8000000,,สมุทรปราการ,A,2017-07-27T10:38:12.477Z
9486,บ้านเดี่ยว,31,5000000,7000000,,สมุทรปราการ,A,2018-02-19T16:36:53.597Z
2574,คอนโดมิเนียม,482,5030000,,167666.67,กรุงเทพมหานคร,U,2011-05-12T11:29:43.107Z
2484,บ้านเดี่ยว,,5030000,6300000,,กรุงเทพมหานคร,A,2011-05-12T10:38:27.590Z
8598,บ้านเดี่ยว,40,5050000,,,กาญจนบุรี,A,2017-04-26T16:56:40.097Z
3435,บ้านเดี่ยว,386,5090000,,,กรุงเทพมหานคร,A,2012-06-26T15:58:44.160Z
4500,บ้านเดี่ยว,332,5090000,7000000,,นครปฐม,A,2013-12-19T16:13:00.923Z
2361,คอนโดมิเนียม,152,5100000,,,กรุงเทพมหานคร,U,2011-03-30T13:57:15.897Z
3284,บ้านเดี่ยว,,5100000,,,กรุงเทพมหานคร,A,2012-03-21T16:31:21.717Z
5089,คอนโดมิเนียม,288,5100000,,146299.48,กรุงเทพมหานคร,A,2014-09-15T14:00:51.033Z
5606,คอนโดมิเนียม,376,5100000,9800000,150000,กรุงเทพมหานคร,A,2015-07-14T11:27:03.350Z
9546,คอนโดมิเนียม,73,5100000,,,กรุงเทพมหานคร,U,2018-02-28T15:28:57.777Z
1908,บ้านแฝด,,5100000,,,นนทบุรี,A,2010-10-04T00:00:00.000Z
4433,บ้านเดี่ยว,,5160000,,,เชียงใหม่,U,2013-11-22T09:43:21.880Z
4086,คอนโดมิเนียม,101,5162000,,64525,กรุงเทพมหานคร,A,2013-08-13T15:56:08.880Z
6655,บ้านเดี่ยว,56,5180000,6690000,,ขอนแก่น,U,2016-09-20T14:15:14.387Z
4421,โฮมออฟฟิศ,28,5190000,,,กรุงเทพมหานคร,A,2013-11-20T16:33:11.300Z
4939,ทาวน์โฮม,207,5190000,,,กรุงเทพมหานคร,A,2014-05-08T13:52:31.417Z
6767,คอนโดมิเนียม,298,5190000,,149137.93,กรุงเทพมหานคร,A,2016-09-26T11:08:46.233Z
9506,ทาวน์โฮม,183,5190000,,,กรุงเทพมหานคร,A,2018-02-22T16:12:29.120Z
5142,โฮมออฟฟิศ,72,5190000,,,ปทุมธานี,A,2014-10-30T16:18:21.917Z
2229,บ้านเดี่ยว,,5200000,,,กรุงเทพมหานคร,U,2010-12-27T13:46:09.637Z
3818,บ้านเดี่ยว,,5200000,,,กรุงเทพมหานคร,A,2013-05-22T14:52:57.037Z
5590,คอนโดมิเนียม,291,5200000,,174789.92,กรุงเทพมหานคร,A,2015-07-06T16:37:26.347Z
6477,โฮมออฟฟิศ,22,5200000,,,กรุงเทพมหานคร,A,2016-06-23T16:49:01.297Z
6351,โฮมออฟฟิศ,,5200000,,,กรุงเทพมหานคร,A,2016-03-24T11:19:34.297Z
9209,โฮมออฟฟิศ,,5200000,,,กรุงเทพมหานคร,A,2017-11-20T09:23:56.853Z
7278,คอนโดมิเนียม,50,5200000,,,ชลบุรี,A,2016-10-14T14:43:01.000Z
7579,บ้านเดี่ยว,,5200000,,,ตรัง,A,2016-10-28T12:57:26.073Z
6801,ทาวน์โฮม,,5200000,9000000,,นครราชสีมา,A,2016-09-27T14:36:44.760Z
3148,บ้านเดี่ยว,,5200000,,,นนทบุรี,A,2012-02-28T13:57:07.740Z
7185,บ้านเดี่ยว,30,5200000,8100000,,ระยอง,A,2016-10-12T10:53:02.130Z
2342,บ้านเดี่ยว,195,5200000,,,สมุทรสาคร,A,2011-03-10T14:54:06.070Z
3391,บ้านเดี่ยว,195,5200000,,,สมุทรสาคร,A,2012-06-15T10:46:37.323Z
5529,บ้านเดี่ยว,,5200000,,,สมุทรสาคร,A,2015-05-28T09:44:08.883Z
4395,บ้านเดี่ยว,,5220000,,,เชียงใหม่,A,2013-11-18T15:03:20.307Z
3297,บ้านเดี่ยว,,5250000,6800000,,นนทบุรี,A,2012-03-29T15:56:01.750Z
3078,บ้านเดี่ยว,,5250000,,,ปทุมธานี,U,2011-11-17T20:44:33.757Z
8132,บ้านเดี่ยว,,5250000,,,ปทุมธานี,A,2016-11-29T15:38:43.940Z
